start,end,token,position,line,text
220.837,221.038,れ,-1,-1,<1></c><3>考えてくれ</c><2>ないと心配に感じちゃうんだ</c><1></c>
221.038,221.305,な,59,0,<1></c><3>かんがえてくれな</c><2>いとしんぱいにかんじちゃうんだ</c><1></c>
221.038,221.305,な,-1,-1,<1></c><3>考えてくれな</c><2>いと心配に感じちゃうんだ</c><1></c>
221.305,221.405,い,59,0,<1></c><3>かんがえてくれない</c><2>としんぱいにかんじちゃうんだ</c><1></c>
221.305,221.405,い,-1,-1,<1></c><3>考えてくれない</c><2>と心配に感じちゃうんだ</c><1></c>
221.405,221.605,と,59,0,<1></c><3>かんがえてくれないと</c><2>しんぱいにかんじちゃうんだ</c><1></c>
221.405,221.605,と,-1,-1,<1></c><3>考えてくれないと</c><2>心配に感じちゃうんだ</c><1></c>
221.605,221.705,し,59,0,<1></c><3>かんがえてくれないとし</c><2>んぱいにかんじちゃうんだ</c><1></c>
221.605,221.772,心,-1,-1,<1></c><3>考えてくれないと心</c><2>配に感じちゃうんだ</c><1></c>
221.705,221.772,ん,59,0,<1></c><3>かんがえてくれないとしん</c><2>ぱいにかんじちゃうんだ</c><1></c>
221.772,222.072,ぱ,59,0,<1></c><3>かんがえてくれないとしんぱ</c><2>いにかんじちゃうんだ</c><1></c>
221.772,222.172,配,-1,-1,<1></c><3>考えてくれないと心配</c><2>に感じちゃうんだ</c><1></c>
222.072,222.172,い,59,0,<1></c><3>かんがえてくれないとしんぱい</c><2>にかんじちゃうんだ</c><1></c>
222.172,222.739,に,59,0,<1></c><3>かんがえてくれないとしんぱいに</c><2>かんじちゃうんだ</c><1></c>
222.172,222.739,に,-1,-1,<1></c><3>考えてくれないと心配に</c><2>感じちゃうんだ</c><1></c>
222.739,223.006,か,59,0,<1></c><3>かんがえてくれないとしんぱいにか</c><2>んじちゃうんだ</c><1></c>
222.739,223.073,感,-1,-1,<1></c><3>考えてくれないと心配に感</c><2>じちゃうんだ</c><1></c>
223.006,223.073,ん,59,0,<1></c><3>かんがえてくれないとしんぱいにかん</c><2>じちゃうんだ</c><1></c>
223.073,223.273,じ,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじ</c><2>ちゃうんだ</c><1></c>
223.073,223.273,じ,-1,-1,<1></c><3>考えてくれないと心配に感じ</c><2>ちゃうんだ</c><1></c>
223.273,223.473,ちゃ,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじちゃ</c><2>うんだ</c><1></c>
223.273,223.473,ちゃ,-1,-1,<1></c><3>考えてくれないと心配に感じちゃ</c><2>うんだ</c><1></c>
223.473,223.774,う,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじちゃう</c><2>んだ</c><1></c>
223.473,223.774,う,-1,-1,<1></c><3>考えてくれないと心配に感じちゃう</c><2>んだ</c><1></c>
223.774,223.84,ん,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじちゃうん</c><2>だ</c><1></c>
223.774,223.84,ん,-1,-1,<1></c><3>考えてくれないと心配に感じちゃうん</c><2>だ</c><1></c>
223.84,224.007,だ,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじちゃうんだ</c><1></c>
223.84,224.007,だ,-1,-1,<1></c><3>考えてくれないと心配に感じちゃうんだ</c><1></c>
224.007,224.208,こ,63,0,<1></c><3>こ</c><2>んなとこでまよってるといけないよ、ぜったいに</c><1></c>
224.007,224.208,こ,-1,-1,<1></c><3>こ</c><2>んなとこで迷ってると行けないよ、絶対に</c><1></c>
224.208,224.341,ん,63,0,<1></c><3>こん</c><2>なとこでまよってるといけないよ、ぜったいに</c><1></c>
224.208,224.341,ん,-1,-1,<1></c><3>こん</c><2>なとこで迷ってると行けないよ、絶対に</c><1></c>
224.341,224.575,な,63,0,<1></c><3>こんな</c><2>とこでまよってるといけないよ、ぜったいに</c><1></c>
224.341,224.575,な,-1,-1,<1></c><3>こんな</c><2>とこで迷ってると行けないよ、絶対に</c><1></c>
224.575,224.775,と,63,0,<1></c><3>こんなと</c><2>こでまよってるといけないよ、ぜったいに</c><1></c>
224.575,224.775,と,-1,-1,<1></c><3>こんなと</c><2>こで迷ってると行けないよ、絶対に</c><1></c>
224.775,225.142,こ,63,0,<1></c><3>こんなとこ</c><2>でまよってるといけないよ、ぜったいに</c><1></c>
224.775,225.142,こ,-1,-1,<1></c><3>こんなとこ</c><2>で迷ってると行けないよ、絶対に</c><1></c>
225.142,225.509,で,63,0,<1></c><3>こんなとこで</c><2>まよってるといけないよ、ぜったいに</c><1></c>
225.142,225.509,で,-1,-1,<1></c><3>こんなとこで</c><2>迷ってると行けないよ、絶対に</c><1></c>
225.509,225.676,ま,63,0,<1></c><3>こんなとこでま</c><2>よってるといけないよ、ぜったいに</c><1></c>
225.509,225.876,迷,-1,-1,<1></c><3>こんなとこで迷</c><2>ってると行けないよ、絶対に</c><1></c>
225.676,225.876,よ,63,0,<1></c><3>こんなとこでまよ</c><2>ってるといけないよ、ぜったいに</c><1></c>
225.876,226.076,っ,63,0,<1></c><3>こんなとこでまよっ</c><2>てるといけないよ、ぜったいに</c><1></c>
225.876,226.076,っ,-1,-1,<1></c><3>こんなとこで迷っ</c><2>てると行けないよ、絶対に</c><1></c>
226.076,226.243,て,63,0,<1></c><3>こんなとこでまよって</c><2>るといけないよ、ぜったいに</c><1></c>
226.076,226.243,て,-1,-1,<1></c><3>こんなとこで迷って</c><2>ると行けないよ、絶対に</c><1></c>
226.243,226.343,る,63,0,<1></c><3>こんなとこでまよってる</c><2>といけないよ、ぜったいに</c><1></c>
226.243,226.343,る,-1,-1,<1></c><3>こんなとこで迷ってる</c><2>と行けないよ、絶対に</c><1></c>
226.343,226.643,と,63,0,<1></c><3>こんなとこでまよってると</c><2>いけないよ、ぜったいに</c><1></c>
226.343,226.643,と,-1,-1,<1></c><3>こんなとこで迷ってると</c><2>行けないよ、絶対に</c><1></c>
226.643,226.81,い,63,0,<1></c><3>こんなとこでまよってるとい</c><2>けないよ、ぜったいに</c><1></c>
226.643,226.81,行,-1,-1,<1></c><3>こんなとこで迷ってると行</c><2>けないよ、絶対に</c><1></c>
226.81,227.01,け,63,0,<1></c><3>こんなとこでまよってるといけ</c><2>ないよ、ぜったいに</c><1></c>
226.81,227.01,け,-1,-1,<1></c><3>こんなとこで迷ってると行け</c><2>ないよ、絶対に</c><1></c>
227.01,227.277,な,63,0,<1></c><3>こんなとこでまよってるといけな</c><2>いよ、ぜったいに</c><1></c>
227.01,227.277,な,-1,-1,<1></c><3>こんなとこで迷ってると行けな</c><2>いよ、絶対に</c><1></c>
227.277,227.377,い,63,0,<1></c><3>こんなとこでまよってるといけない</c><2>よ、ぜったいに</c><1></c>
227.277,227.377,い,-1,-1,<1></c><3>こんなとこで迷ってると行けない</c><2>よ、絶対に</c><1></c>
227.377,227.578,よ、,63,0,<1></c><3>こんなとこでまよってるといけないよ、</c><2>ぜったいに</c><1></c>
227.377,227.578,よ、,-1,-1,<1></c><3>こんなとこで迷ってると行けないよ、</c><2>絶対に</c><1></c>
227.578,227.678,ぜ,63,0,<1></c><3>こんなとこでまよってるといけないよ、ぜ</c><2>ったいに</c><1></c>
227.578,227.778,絶,-1,-1,<1></c><3>こんなとこで迷ってると行けないよ、絶</c><2>対に</c><1></c>
227.678,227.778,っ,63,0,<1></c><3>こんなとこでまよってるといけないよ、ぜっ</c><2>たいに</c><1></c>
227.778,228.045,た,63,0,<1></c><3>こんなとこでまよってるといけないよ、ぜった</c><2>いに</c><1></c>
227.778,228.145,対,-1,-1,<1></c><3>こんなとこで迷ってると行けないよ、絶対</c><2>に</c><1></c>
228.045,228.145,い,63,0,<1></c><3>こんなとこでまよってるといけないよ、ぜったい</c><2>に</c><1></c>
228.145,228.712,に,63,0,<1></c><3>こんなとこでまよってるといけないよ、ぜったいに</c><1></c>
228.145,228.712,に,-1,-1,<1></c><3>こんなとこで迷ってると行けないよ、絶対に</c><1></c>
232.649,232.849,い,-1,0,<1></c><3>い</c><2>けないよ、ぜったいに</c><1></c>
232.649,232.849,行,-1,-1,<1></c><3>行</c><2>けないよ、絶対に</c><1></c>
232.849,233.016,け,-1,0,<1></c><3>いけ</c><2>ないよ、ぜったいに</c><1></c>
232.849,233.016,け,-1,-1,<1></c><3>行け</c><2>ないよ、絶対に</c><1></c>
233.016,233.217,な,-1,0,<1></c><3>いけな</c><2>いよ、ぜったいに</c><1></c>
233.016,233.217,な,-1,-1,<1></c><3>行けな</c><2>いよ、絶対に</c><1></c>
233.217,233.383,い,-1,0,<1></c><3>いけない</c><2>よ、ぜったいに</c><1></c>
233.217,233.383,い,-1,-1,<1></c><3>行けない</c><2>よ、絶対に</c><1></c>
233.383,233.584,よ、,-1,0,<1></c><3>いけないよ、</c><2>ぜったいに</c><1></c>
233.383,233.584,よ、,-1,-1,<1></c><3>行けないよ、</c><2>絶対に</c><1></c>
233.584,233.684,ぜ,-1,0,<1></c><3>いけないよ、ぜ</c><2>ったいに</c><1></c>
233.584,233.784,絶,-1,-1,<1></c><3>行けないよ、絶</c><2>対に</c><1></c>
233.684,233.784,っ,-1,0,<1></c><3>いけないよ、ぜっ</c><2>たいに</c><1></c>
233.784,233.984,た,-1,0,<1></c><3>いけないよ、ぜった</c><2>いに</c><1></c>
233.784,234.151,対,-1,-1,<1></c><3>行けないよ、絶対</c><2>に</c><1></c>
233.984,234.151,い,-1,0,<1></c><3>いけないよ、ぜったい</c><2>に</c><1></c>
234.151,234.718,に,-1,0,<1></c><3>いけないよ、ぜったいに</c><1></c>
234.151,234.718,に,-1,-1,<1></c><3>行けないよ、絶対に</c><1></c>
